# artifact=PW7404-1122
# base_head=aa758aa4f63a91e072e2944c733310d9ab8ffdaa
# branch=main
# coalesced_status_entries=385
# expanded_status_files=538
status	path	original_path	type	index_mode	worktree_mode	mode_changed	material_diff	bytes	sha256	classification	source_candidate	runtime_package	secret_shape_labels	rationale
 M	src/app/(unprotected)/privacy-policy/page.tsx		file	100644	100644	false	true	5169	156ee7fe16718d147e3e9a1f70b0c7c4c54cbf95c9a1477a1658fdde06c7e4f7	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/(unprotected)/terms/page.tsx		file	100644	100644	false	true	5331	2cbee5d2aa4b549be542a4541365b567620ea4f1a3b1ad4123f62c0bc1067df6	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/chat/history/route.ts		file	100644	100644	false	true	3057	bc0b7d12af550aeb0c1819df71ae9251b252eef5658cebc1cc8a227013f8d612	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/chat/route.ts		file	100644	100644	false	true	7070	ccad1a3ba8ff3ccd2c3f27082bd6cbfb0ff392ba5f5d878227d4b2b941be1d62	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/chat/stream/route.ts		file	100644	100644	false	true	44009	ffb31c754631c0cb443683a8b8a557c651995c988e11a93117a885b382ca51cf	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/health/route.ts		file	100644	100644	false	true	1081	af1ebd1e36ae0a43ee5c253a5c1468b950ab0a6aa59bfed52af668d54243eb8d	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/app/api/internal/lucy/v1/autonomy/actions/route.ts		file		100644	false	n/a	4871	2a864c9200025e8db11b7c23fc32a418e0167ab0b1ead84929f6fe5e6d63e9f9	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/app/api/internal/lucy/v1/autonomy/state/route.ts		file		100644	false	n/a	3086	874f80d126e26d1fde0ca95c1cedddcfecdd4ce762728466ae40ab50e34b0186	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/app/api/internal/lucy/v1/cycles/route.ts		file		100644	false	n/a	3795	326803ed8dc7b22b3c5a101215040ca4c46ea6e3217dd874fd060cb8703621e3	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/app/api/life/route.ts		file	100644	100644	false	true	3952	848d2fb857a33beca08a155f5386b10938b3d68c686436f3e613a3fc520a4b42	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/social/comments/[id]/upvote/route.ts		file	100644	100644	false	true	3005	8e7d363d567872f1c69a2c2840b6f8a5b24aef0caa83eabd69c43c87eadb2315	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/social/feed/route.ts		file	100644	100644	false	true	3444	4cf1a0803857b69fa529d09505e70d077aea1d4aa1476c6537822f0a8288b7eb	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/social/follow/[name]/route.ts		file	100644	100644	false	true	5157	09fce3e427e9a24c0b4a3dce26b34edba09b6f9e380cdc6ac6ca5f1224220998	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/social/home/route.ts		file	100644	100644	false	true	2113	7d2858eaa8879e6f2c170e4a0d591dcac54752f1ff96b90780bcb11098b485b9	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/social/posts/[id]/comments/route.ts		file	100644	100644	false	true	5089	9629193f4cf4345459e45d416bade77ad8e592726092a4197a74718170e6995e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/social/posts/[id]/upvote/route.ts		file	100644	100644	false	true	2999	90dc4614fa3f31add29519f39854f7609a029dc730c0bf73e7c2273659c22bba	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/social/posts/route.ts		file	100644	100644	false	true	5982	2201a61982fd735c0c6a5f18b2700204dce6ee9fd5b523c9201b5821d684aa99	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/social/setup/auto-follow/route.ts		file	100644	100644	false	true	843	202782e824facdf438ad6e36b788fac739e1403c73712911f5843d8f188757e1	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/test-bot/route.ts		file	100644	100644	false	true	4732	ad6f7ff32a8635c72dd03c3c03d60a2eeb886a63813f054c08b2015f3fd0477e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/app/api/v1/agents/autonomy/route.ts		file		100644	false	n/a	6993	9299554531d34fe96d3af9287f3a6cf681d10cd26054fe7fafcabc369c27c6bb	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/app/api/v1/agents/claim-code/route.ts		file		100644	false	n/a	1191	e467caa5416291f94177a5913392e44a722d895fb95ee84bf473d993b71aed1d	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
 M	src/app/api/v1/agents/me/route.ts		file	100644	100644	false	true	6576	ade7c6c458ce0570efc2021abc15d4eb63283b8f4f006062fa9cefcddbb09c7d	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/agents/profile/route.ts		file	100644	100644	false	true	4867	6069892d753444b430567099c8f888dd70334237e2ab5cada7dd6fe19f1de2e8	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/agents/register/route.ts		file	100644	100644	false	true	4353	17fa28c3057a98407579c582624c134f15090c0ee361f8fa2007865fbc76f0f1	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/avatar/delete-from-gallery/route.ts		file	100644	100644	false	true	395	b0a0be2a7325fafb2eb9968065ee72a6d7b0248cfc7dc3051b894f6d1145f969	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/avatar/generate/route.ts		file	100644	100644	false	true	395	b0a0be2a7325fafb2eb9968065ee72a6d7b0248cfc7dc3051b894f6d1145f969	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/app/api/v1/avatar/legacy-mutation-retired.ts		file		100644	false	n/a	303	23c8fa372ef8633747f43fb15373122d4e2cf5608ea7501de0fc7325f99d46ad	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
 M	src/app/api/v1/avatar/save-to-gallery/route.ts		file	100644	100644	false	true	395	b0a0be2a7325fafb2eb9968065ee72a6d7b0248cfc7dc3051b894f6d1145f969	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/avatar/set-from-gallery/route.ts		file	100644	100644	false	true	395	b0a0be2a7325fafb2eb9968065ee72a6d7b0248cfc7dc3051b894f6d1145f969	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/bot-activity/[botName]/route.ts		file	100644	100644	false	true	201	c61299ac5a2a6e70c409f20fb4c7642575ce57f8f6926a818fb9da081d6ec235	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/bot-chatter/[name]/route.ts		file	100644	100644	false	true	201	c61299ac5a2a6e70c409f20fb4c7642575ce57f8f6926a818fb9da081d6ec235	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/bot-conversations/[botName]/[partner]/route.ts		file	100644	100644	false	true	201	c61299ac5a2a6e70c409f20fb4c7642575ce57f8f6926a818fb9da081d6ec235	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/bot-conversations/[botName]/route.ts		file	100644	100644	false	true	201	c61299ac5a2a6e70c409f20fb4c7642575ce57f8f6926a818fb9da081d6ec235	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/botspace/[name]/wall/route.ts		file	100644	100644	false	true	7487	cf7ac1519b22def0582373035e9c67780c5e85757b45ca4460edea02917174d2	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/buddy/blog/route.ts		file	100644	100644	false	true	4714	274a44e09a13c74b8f7bf040f1b1cdbf69a14cdb2c56d7b6e95f69ffb16002a6	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/buddy/comment/route.ts		file	100644	100644	false	true	4701	efe490ff16368ec851714ce032cc994988b99c3eef574b2e790a67a1081084d8	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/buddy/feed/route.ts		file	100644	100644	false	true	2671	42e776e09fc4e22248be17bb3c048af7792418091ac370acbceb204798610333	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/buddy/profile/route.ts		file	100644	100644	false	true	4031	ce541561215d746d73277e99d499f005bd16156a29148e5d987e186373843100	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/buddy/wall/route.ts		file	100644	100644	false	true	3049	0640654d7bd8624da16b6e5379d958f224e03fe7b91d7a1c0be2e2d5eb555dae	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/chat/route.ts		file	100644	100644	false	true	27922	a2ec1f4e718d9221e7674b5867e5f9fa571f29cce15fb6d81363b1e414b0a2ac	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/comments/[id]/route.ts		file	100644	100644	false	true	6013	d12fb2e389da1140867eeb85c059b34135a4d7c9afa3c18eb1483139bb358c85	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/comments/[id]/vote/route.ts		file	100644	100644	false	true	5343	064ca8f2cb7cc64a1e1c81de718e2dfcb1899ccd21132d2e7838fa79adc7df71	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/feed/journal/route.ts		file	100644	100644	false	true	436	de795cc5daa671af99bf518512e7fdfaa15acbfa03f315f7ed4a72c66e175354	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/feed/live-chat/route.ts		file	100644	100644	false	true	453	f8eb8e2682823e0abb5793447c41283b1c73a5161d99a50604b44ec3cc24d9b3	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/feed/social/route.ts		file	100644	100644	false	true	2713	6ecc9f2052fa9eaa3f4f00728e2b403f232e029f398ce3a768c7bda5a90b14b4	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/feed/system/route.ts		file	100644	100644	false	true	5660	f235e51ae41acd2e28a78bba7d318cea7e7ced88769ca60311952a06ffe226e2	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/feed/wall/route.ts		file	100644	100644	false	true	1708	f72c546153adbbd9702c1fd320f361a1832545aa84a7dcc609c6eb342b9e2ca4	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/heartbeat/route.ts		file	100644	100644	false	true	5351	6db465d410a326f96668ed00f12108fe66962cb1a533841f85569af59290453d	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/[username]/top8/route.ts		file	100644	100644	false	true	12354	582a0593845ef88ea20176a0fc830dc310f9ccda8a7031c41c0eb2c6c92629b2	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/[username]/view/route.ts		file	100644	100644	false	true	2410	f89a243eaa911481b5da4217a87a8cd20a34f858ab23eed4e892522489f0683c	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/[username]/wall/[transmissionId]/route.ts		file	100644	100644	false	true	6858	288805bf6541f103f5d873199cda9e96a8168999743e12e724ebe902ab9f3606	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/[username]/wall/route.ts		file	100644	100644	false	true	10492	6707120d8ab5ebbd2fcc32eb9c6ba9fdf95d89392d912215026575f98165780a	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/agents/route.ts		file	100644	100644	false	true	7217	c79c0514794d26468f3c3720dc6d166eb96c1943647a6160e6d26663147c43de	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/avatar/route.ts		file	100644	100644	false	true	3746	a66bafef09934de989a17f189c06f9556d0a77810ca679ce7ed36b6826f6dd35	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/claim/route.ts		file	100644	100644	false	true	487	b48f753079096524a7f1e6cd86b91e000a9e0bb06ff1488dd8c4868b7016cf4e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/directory/route.ts		file	100644	100644	false	true	4224	588bb50a67dbdd64cbc8cf9599936ecaf05b2d15173e4f8ac1c1d7c60ef69f7e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/login/route.ts		file	100644	100644	false	true	850	89b05a49ca4232004a68194ae87893cfa4e0b7062360f918ea8f812886a65226	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/logout/route.ts		file	100644	100644	false	true	6696	f8be4b82cfb2c7973383580608b6a234b3c79700e1db8adfedc850c3790c5f43	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/me-clerk/route.ts		file	100644	100644	false	true	2521	ba87d4d707e3181e042b842415d45c2db488d3fb0f33b96a7307eabe095d3ae1	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/me/route.ts		file	100644	100644	false	true	4436	4e83a500ab401f348f6d34a627943ba471f91b2d8532caa2d76cc2384cd93d31	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/planet/route.ts		file	100644	100644	false	true	4465	1ff4e04ade68ff43debfe9c5533faee205ceef13b2c05850f2d6b951e2f35abe	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/profile/[name]/route.ts		file	100644	100644	false	true	8443	af01139bf1f0038fa80a53818fb47761c2fe24521cde3ce0bcbd80e59ed5d698	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/profile/route.ts		file	100644	100644	false	true	4891	95cf70a1d8af8ee5ed6c013dbb9bd439188acb5bc14745930402a1a2da942c8f	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/refresh/route.ts		file	100644	100644	false	true	486	26cf2c94680c0d1f7dafe653d6f88beb3c2dd026fcc2db369edd455d1fcad794	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/register/route.ts		file	100644	100644	false	true	872	5df55eae0d738450f17a9c51e75c20e4103d7627e7b5c696dc2e6ed5418c322d	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/resend-verification/route.ts		file	100644	100644	false	true	3370	1c14892c4330b0ea702c1acbb143b403bdd648ddb17c81b6fc8305fe48f88a66	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/simple-login/route.ts		file	100644	100644	false	true	487	cd566393e9b7d8ab496dfb55d4292f48a3803a38418d04367277b6ca44e0faec	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/sync-clerk/route.ts		file	100644	100644	false	true	1183	48b4abead43f0eff813e5cfb316e95f8b04791bf852123a585e395fd75c6d04b	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/humans/theme/route.ts		file	100644	100644	false	true	3501	4ea162973c023cecacfd7716c614f221976e2ca361b44adae8c44331d1787252	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/lab/chat/route.ts		file	100644	100644	false	true	6697	8900caec6673809121e27d2ba908d2e0a5db4eb10cf708581fae98065aa7bbdc	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/app/api/v1/messages/[id]/route.ts		file		100644	false	n/a	2792	daa4ba8db8b99094cfd6127949c0c0ae964aa8191fd8cf84b0b78b93f4ee25da	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/app/api/v1/messages/conversation/[agent]/route.ts		file		100644	false	n/a	501	1aa0f9a40c42c18c6c649ab91551bb7eb303665cded405716aaa7594d9137541	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/app/api/v1/messages/conversations/route.ts		file		100644	false	n/a	2933	cce5d257164ea0cfb94b5b76094cff3dbce2505b5e24469648c1c9d8fb916b21	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/app/api/v1/messages/inbox/route.ts		file		100644	false	n/a	415	c6f01b13648944b7e746eb5eb52a28d25ef9d83de62a450b609d0b8ae8e00a22	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
??	src/app/api/v1/messages/route.ts		file		100644	false	n/a	5738	d5567e7da2c9bc2e2d0fd0900fbfce0b4431288117ef4cd0686e3e834309510d	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/app/api/v1/openclaw/action/route.ts		file	100644	100644	false	true	17544	59a42335c21f73473000db6edcc4de30af20a21a0292886815abfaa234c61ecc	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/openclaw/context/route.ts		file	100644	100644	false	true	5794	fb829f1cc23b51ddcd6f937baaf2c2b633a5cd1559809cbb84dcdebf533b1aa7	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/posts/[id]/comments/route.ts		file	100644	100644	false	true	10257	fbacbf3361ac0cad9460ecec402316ee5cd38563232322bdb7b02939e9f889f5	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/posts/[id]/human-comments/route.ts		file	100644	100644	false	true	5875	c266e76a46a9c4e6763869e3ac395c88de187d3eda33793c8f4154bfbba05771	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/posts/[id]/route.ts		file	100644	100644	false	true	7652	3e1f0b7cca317f140166635141a93a9cb5e09d05db12771978f25871c9677eab	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/posts/[id]/vote/route.ts		file	100644	100644	false	true	7641	1faa8242c0c38c8aa25fc70dcff5281a71f3ed44aa25b437535c715bdaaf6793	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/posts/route.ts		file	100644	100644	false	true	10226	4b6fa3ae587e0f71d77b5aa8ee8894edd89b6ea146231e0c45aa702b3955a2f7	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/public/activity/route.ts		file	100644	100644	false	true	3213	46ae7e624722a6974d05cb608101c58a118ac44b979f790e90208fcd97f5d9e4	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/public/agents/[name]/route.ts		file	100644	100644	false	true	6354	4814ccffd7729aa95b1dec5dcd261f71e04cd72b5e12b1527438efb834898d22	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/public/agents/route.ts		file	100644	100644	false	true	2571	b63d6f076684a73ed25d6adfc5f9e2bee27cf15cbe99502487bd68a0643bae68	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/public/content/[id]/route.ts		file	100644	100644	false	true	4029	49197dc0d4923387b78d3999474c974fe5a80a837b3d74d17b24abad3ea2496b	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/public/content/feed/route.ts		file	100644	100644	false	true	3639	79edd287c8fefd7ee6b7df1fb3188334abc4761f0ae242f07a531f4195e30dc4	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/public/content/search/route.ts		file	100644	100644	false	true	2747	0a2e08da8777e059ec0f7b7d8ee0dbf0c70457cba2a4df0f2e955746efa93ae0	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/app/api/v1/relationships/[name]/route.ts		file		100644	false	n/a	4977	d085ce4d4f35e1ee7eb7faae5dfd0354f7e1d2cb8be38dbb2d334dcdb69d26a5	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/app/api/v1/relationships/route.ts		file		100644	false	n/a	3354	eaa2919026dff154cc7c463cfd83b445c7a93e063f84f7b40b17d2cee0b22882	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/app/api/v1/resident-session/route.ts		file		100644	false	n/a	7203	95ba7f59dba052d999bd18d8257096cec9df7fa79fbec8d09e88ffe91bb33f77	SENSITIVE_REVIEW	review	no		Untracked authentication, authority, private-data, autonomy, or runtime path requires behavioral proof
 M	src/app/api/v1/stripe/checkout/route.ts		file	100644	100644	false	true	430	1c2fe41cfc5a47364fbe3de8952c7a615be5011283bff9034791e18fb0c125c3	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/stripe/portal/route.ts		file	100644	100644	false	true	2371	e4e6272ac1d3f01070617672fff8161f18c79feb3aa0f63e64cfabe4bd0aa693	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/stripe/webhook/route.ts		file	100644	100644	false	true	8927	c354462924b5de5a54fe42ba5beea39e6640379523a0159151ac707124fcf903	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	src/app/api/v1/tasks/[id]/events/route.ts		file		100644	false	n/a	4553	08c5ec158bef50803de832c3c78f6f75032fc65d5e912462dd70beface4731ea	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/app/api/v1/tasks/[id]/route.ts		file		100644	false	n/a	6134	789d0fcbecbe861778f95ffd1926208f8410739fe7ca37952ba8125b18290e0c	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
??	src/app/api/v1/tasks/route.ts		file		100644	false	n/a	6694	51fbac8b1036196dc4a9371439dcba1a5655b6b73392e57f2bc8eb3493f76bda	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
 M	src/app/api/v1/ticker/bot-activity/route.ts		file	100644	100644	false	true	1631	1ea8e94f4f9d0ed7ea6ca4ad595fcda2bfaef0487b14706b47e408980d17f435	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/ticker/headlines/route.ts		file	100644	100644	false	true	3855	3b63697bb3b36268ea46de0101242d6dfbf2d7964958ce99de87381dd0dc1e88	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/verify/challenge/route.ts		file	100644	100644	false	true	1803	14ec31a1cc4428827cce8da85ca83c8fc87d1d35a6c061689bcbb0e27110b42d	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/v1/verify/solve/route.ts		file	100644	100644	false	true	3052	c0d8aaa4de99aebc59e36dd31807a44543cd91836047715a6979745e989d73e5	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/api/webhooks/clerk/route.ts		file	100644	100644	false	true	4454	b53086492956feda104fd8b084e3dca19d659e4f39291f02c4a1dc1f258d5082	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/globals.css		file	100644	100644	false	true	49540	e23d61e7bd5726c8d030e0f23d029782e0db3333db62690004709f00e46ed6a8	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/app/layout.tsx		file	100644	100644	false	true	3679	4571043e2c763685c9d1e487ccc7357580e5ebc482c51f05e7dbd3ee4c9ecb70	KEEP_CANDIDATE	yes	review		Tracked presentation/truth change cleared the first classification lane
 M	src/components/botspace/BotProfileClient.tsx		file	100644	100644	false	true	18738	4c6030a37f1b23648087fae48ade3b05fda20748a04a869c4d9146e4021cf0a5	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/botspace/BotSpaceClient.tsx		file	100644	100644	false	true	14029	2f68a675110873638ca018263694576c1a43682ea66d50b8340a034fb1cb81c6	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/components/chat/BotChat.tsx		file	100644	100644	false	true	10902	48e350d9b0f60522b54d7195ab322d535dec923d94c5b31d11d495ef44994268	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
